accused O
opposition O
leader O
Peres I-PER
, O
who O
he O
defeated O
in O
May O
elections O
, O
of O
trying O
to O
undermine O
his O
Likud I-ORG
government O
's O
authority O
to O
conduct O
peace O
talks O
. O

Afghan I-MISC
UAE I-LOC
embassy O
says O
Taleban I-MISC
guards O
going O
home O
. O

Hilary I-PER
Gush I-PER

DUBAI I-LOC
1996-08-22 O

Three O
Afghan I-MISC
guards O
brought O
to O
the O
United I-LOC
Arab I-LOC
Emirates I-LOC
last O
week O
by O
Russian I-MISC
hostages O
who O
escaped O
from O
the O
Taleban I-MISC
militia O
will O
return O
to O
Afghanistan I-LOC
in O
a O
few O
days O
, O
the O
Afghan I-MISC
embassy O
in O
Abu I-LOC
Dhabi I-LOC
said O
on O
Thursday O
. O

" O
Our O
ambassador O
is O
in O
touch O
with O
the O
UAE I-LOC
foreign O
ministry O
. O

Their O
return O
to O
Afghanistan I-LOC
will O
take O
place O
in O
two O
or O
three O
days O
, O
" O
an O
embassy O
official O
said O
. O

" O
The O
embassy O
is O
issuing O
them O
travel O
documents O
for O
their O
return O
to O
their O
homeland O
. O

There O
is O
no O
objection O
to O
their O
travel O
, O
" O
he O
added O
. O

The O
three O
Islamic I-MISC
Taleban I-MISC
guards O
were O
overpowered O
by O
seven O
Russian I-MISC
aircrew O
who O
escaped O
to O
UAE I-LOC
state O
Sharjah I-LOC
last O
Friday O
on O
board O
their O
own O
aircraft O
after O
a O
year O
in O
the O
captivity O
of O
Taleban I-MISC
militia O
in O
Kandahar I-LOC
in O
southern O
Afghanistan I-LOC
. O

The O
UAE I-LOC
said O
on O
Monday O
it O
would O
hand O
over O
the O
three O
to O
the O
International I-ORG
Red I-ORG
Crescent I-ORG
, O
possibly O
last O
Tuesday O
. O

It O
has O
since O
been O
silent O
on O
the O
issue O
. O

When O
asked O
whether O
the O
three O
guards O
would O
travel O
back O
to O
Kandahar I-LOC
or O
the O
Afghan I-MISC
capital O
Kabul I-LOC
, O
the O
embassy O
official O
said O
: O
" O
That O
has O
not O
been O
decided O
, O
but O
possibly O
Kandahar I-LOC
. O
" O

Kandahar I-LOC
is O
the O
headquarters O
of O
the O
opposition O
Taleban I-MISC
militia O
. O

Kabul I-LOC
is O
controlled O
by O
President O
Burhanuddin I-PER
Rabbani I-PER
's O
government O
, O
which O
Taleban I-MISC
is O
fighting O
to O
overthrow O
. O

The O
embassy O
official O
said O
the O
three O
men O
, O
believed O
to O
be O
in O
their O
20s O
, O
were O
currently O
in O
Abu I-LOC
Dhabi I-LOC
. O

He O
did O
not O
elaborate O
. O

The O
Russians I-MISC
, O
working O
for O
the O
Aerostan I-ORG
firm O
in O
the O
Russian I-MISC
republic O
of O
Tatarstan I-LOC
, O
were O
taken O
hostage O
after O
a O
Taleban I-MISC
MiG-19 B-MISC
fighter O
forced O
their O
cargo O
plane O
to O
land O
in O
August O
1995 O
. O

Taleban I-MISC
said O
its O
shipment O
of O
ammunition O
from O
Albania I-LOC
was O
evidence O
of O
Russian I-MISC
military O
support O
for O
Rabbani I-PER
's O
government O
. O

Moscow I-LOC
said O
the O
crew O
's O
nationality O
was O
coincidental O
. O

Numerous O
diplomatic O
attempts O
to O
free O
the O
seven O
failed O
. O

The O
Russians I-MISC
, O
who O
said O
they O
overpowered O
the O
guards O
-- O
two O
armed O
with O
Kalashnikov I-MISC
automatic O
rifles O
-- O
while O
doing O
regular O
maintenance O
work O
on O
their O
Ilyushin I-MISC
76 I-MISC
cargo O
plane O
last O
Friday O
, O
left O
the O
UAE I-LOC
capital O
Abu I-LOC
Dhabi I-LOC
for O
home O
on O
Sunday O
. O

Iraq I-LOC
's O
Saddam I-PER
meets O
Russia I-LOC
's O
Zhirinovsky I-PER
. O

BAGHDAD I-LOC
1996-08-22 O

Iraqi I-MISC
President O
Saddam I-PER
Hussein I-PER
has O
told O
visiting O
Russian I-MISC
ultra-nationalist O
Vladimir I-PER
Zhirinovsky I-PER
that O
Baghdad I-LOC
wanted O
to O
maintain O
" O
friendship O
and O
cooperation O
" O
with O
Moscow I-LOC
, O
official O
Iraqi I-MISC
newspapers O
said O
on O
Thursday O
. O

" O
President O
Saddam I-PER
Hussein I-PER
stressed O
during O
the O
meeting O
Iraq I-LOC
's O
keenness O
to O
maintain O
friendship O
and O
cooperation O
with O
Russia I-LOC
, O
" O
the O
papers O
said O
. O

They O
said O
Zhirinovsky I-PER
told O
Saddam I-PER
before O
he O
left O
Baghdad I-LOC
on O
Wednesday O
that O
his O
Liberal I-ORG
Democratic I-ORG
party I-ORG
and O
the O
Russian I-MISC
Duma I-ORG
( O
parliament O
) O
" O
are O
calling O
for O
an O
immediate O
lifting O
of O
the O
embargo O
" O
imposed O
on O
Iraq I-LOC
after O
its O
1990 O
invasion O
of O
Kuwait I-LOC
. O

Zhirinovsky I-PER
said O
on O
Tuesday O
he O
would O
press O
the O
Russian I-MISC
government O
to O
help O
end O
U.N. I-ORG
trade O
sanctions O
on O
Iraq I-LOC
and O
blamed O
Moscow I-LOC
for O
delaying O
establishment O
of O
good O
ties O
with O
Baghdad I-LOC
. O

" O
Our O
stand O
is O
firm O
, O
namely O
we O
are O
calling O
on O
( O
the O
Russian I-MISC
) O
government O
to O
end O
the O
economic O
embargo O
on O
Iraq I-LOC
and O
resume O
trade O
ties O
between O
Russia I-LOC
and O
Iraq I-LOC
, O
" O
he O
told O
reporters O
. O

Zhirinovsky I-PER
visited O
Iraq I-LOC
twice O
in O
1995 O
. O

Last O
October O
he O
was O
invited O
to O
attend O
the O
referendum O
held O
on O
Iraq I-LOC
's O
presidency O
, O
which O
extended O
Saddam I-PER
's O
term O
for O
seven O
more O
years O
. O

PRESS O
DIGEST O
- O
Iraq I-LOC
- O
Aug O
22 O
. O

BAGHDAD I-LOC
1996-08-22 O

These O
are O
some O
of O
the O
leading O
stories O
in O
the O
official O
Iraqi I-MISC
press O
on O
Thursday O
. O

Reuters I-ORG
has O
not O
verified O
these O
stories O
and O
does O
not O
vouch O
for O
their O
accuracy O
. O

THAWRA I-ORG

- O
Iraq I-LOC
's O
President O
Saddam I-PER
Hussein I-PER
meets O
with O
chairman O
of O
the O
Russian I-MISC
liberal O
democratic O
party O
Vladimir I-PER
Zhirinovsky I-PER
. O

- O
Turkish I-MISC
foreign O
minister O
says O
Turkey I-LOC
will O
take O
part O
in O
the O
Baghdad I-LOC
trade O
fair O
that O
will O
be O
held O
in O
November O
. O

IRAQ I-LOC

- O
A O
shipload O
of O
12 O
tonnes O
of O
rice O
arrives O
in O
Umm I-LOC
Qasr I-LOC
port O
in O
the O
Gulf I-LOC
. O

PRESS O
DIGEST O
- O
Lebanon I-LOC
- O
Aug O
22 O
. O

BEIRUT I-LOC
1996-08-22 O

These O
are O
the O
leading O
stories O
in O
the O
Beirut I-LOC
press O
on O
Thursday O
. O

Reuters I-ORG
has O
not O
verified O
these O
stories O
and O
does O
not O
vouch O
for O
their O
accuracy O
. O

AN-NAHAR I-ORG

- O
Confrontation O
is O
escalating O
between O
Hizbollah I-ORG
and O
the O
government O
. O

- O
Prime O
Minister O
Hariri I-PER
: O
Israeli I-MISC
threats O
do O
no O
serve O
peace O
. O

AS-SAFIR I-ORG

- O
Parliament O
Speaker O
Berri I-PER
: O
Israel I-LOC
is O
preparing O
for O
war O
against O
Syria I-LOC
and O
Lebanon I-LOC
. O

- O
Parliamentary O
battle O
in O
Beirut I-LOC
.. O

The O
three O
main O
lists O
have O
been O
prepared O
. O

AL-ANWAR I-ORG

- O
Continued O
criticism O
of O
law O
violation O
incidents O
-- O
which O
occurred O
in O
the O
Mount I-LOC
Lebanon I-LOC
elections O
last O
Sunday O
. O

AD-DIYAR I-ORG

- O
Financial O
negotiations O
between O
Lebanon I-LOC
and O
Pakistan I-LOC
. O

- O
Hariri I-PER
to O
step O
into O
the O
election O
battle O
with O
an O
incomplete O
list O
. O

NIDA'A I-ORG
AL-WATAN I-ORG

- O
Maronite I-ORG
Patriarch O
Sfeir I-PER
expressed O
sorrow O
over O
the O
violations O
in O
Sunday O
' O
elections O
. O

CME I-ORG
live O
and O
feeder O
cattle O
calls O
range O
mixed O
. O

CHICAGO I-LOC
1996-08-22 O

Early O
calls O
on O
CME I-ORG
live O
and O
feeder O
cattle O
futures O
ranged O
from O
0.200 O
cent O
higher O
to O
0.100 O
lower O
, O
livestock O
analysts O
said O
. O

The O
continued O
strong O
tone O
to O
cash O
cattle O
and O
beef O
markets O
should O
prompt O
further O
support O
. O

Outlook O
for O
a O
bullish O
cattle-on-feed O
report O
is O
also O
expected O
to O
lend O
support O
and O
prompt O
some O
bull O
spreading O
, O
analysts O
said O
. O

However O
, O
trade O
will O
likely O
be O
light O
and O
prices O
could O
drift O
on O
evening O
up O
ahead O
of O
the O
report O
. O

Cash O
markets O
are O
also O
expected O
to O
be O
quiet O
after O
the O
record O
amount O
of O
feedlot O
cattle O
traded O
this O
week O
, O
they O
said O
. O

Kindercare O
says O
debt O
buy O
to O
hit O
Q1 O
results O
. O

MONTGOMERY I-LOC
, O
Ala I-LOC
. O

1996-08-22 O

KinderCare I-ORG
Learning I-ORG
Centers I-ORG
Inc I-ORG
said O
on O
Thursday O
that O
a O
debt O
buyback O
would O
mean O
an O
extraordinary O
loss O
of O
$ O
1.2 O
million O
in O
its O
fiscal O
1997 O
first O
quarter O
. O

The O
company O
said O
that O
during O
the O
quarter O
, O
which O
began O
June O
1 O
, O
it O
bought O
$ O
30 O
million O
par O
value O
of O
its O
outstanding O
10-3/8 O
percent O
senior O
notes O
due O
2001 O
. O

The O
notes O
were O
bought O
for O
$ O
31.5 O
million O
. O

Philip I-PER
Maslowe I-PER
, O
chief O
financial O
officer O
of O
the O
preschool O
and O
child O
care O
company O
, O
said O
the O
buyback O
" O
offered O
an O
opportunity O
to O
reduce O
the O
company O
's O
weighted O
average O
interest O
costs O
and O
improve O
future O
cash O
flows O
and O
earnings O
. O
" O

RESEARCH O
ALERT O
- O
Lehman I-ORG
starts O
SNET I-ORG
. O

-- O
Lehman I-ORG
analyst O
Blake I-PER
Bath I-PER
started O
Southern I-ORG
New I-ORG
England I-ORG
Telecommunciations I-ORG
Corp I-ORG
with O
an O
outperform O
rating O
, O
his O
office O
said O
. O

-- O
The O
analyst O
set O
a O
12-month O
price O
target O
of O
$ O
45 O
and O
a O
fiscal O
1996 O
year O
earnings O
estimate O
of O
$ O
3.09 O
per O
share O
, O
his O
office O
said O
. O

-- O
The O
analyst O
also O
set O
an O
earnings O
estimate O
for O
the O
1997 O
year O
, O
but O
the O
figure O
was O
not O
immediately O
available O
. O

-- O
Southern I-ORG
New I-ORG
England I-ORG
closed O
at O
38-1/2 O
Wednesday O
. O

-- O
E. I-PER
Auchard I-PER
, O
Wall I-ORG
Street I-ORG
bureau I-ORG
, O
212-859-1736 O

Gateway I-ORG
Data I-ORG
Sciences I-ORG
Q2 O
net O
rises O
. O

PHOENIX I-LOC
1996-08-22 O

Summary O
of O
Consolidated I-ORG
Financial I-ORG
Data I-ORG

( O
In O
Thousands O
, O
except O
per O
share O
data O
) O

Six O
Months O
Ended O
Quarter O
Ended O

Jul O
31 O
, O
Jul O
31 O
, O
Jul O
31 O
, O
Jul O
31 O
, O

1996 O
1995 O
1996 O
1995 O

Income O
Statement O
Data O
: O

Total O
Revenue O
$ O
10,756 O
$ O
13,102 O
$ O
7,961 O
$ O
5,507 O

Software O
Revenue O
2,383 O
1,558 O
1,086 O
1,074 O

Services O
Revenue O
1,154 O
692 O
624 O
465 O

Operating O
Income O
906 O
962 O
599 O
515 O

Net O
Income O
821 O
512 O
565 O
301 O

Earnings O
Per O
Share O
0.31 O
0.34 O
0.19 O
0.20 O

Jul O
31 O
, O
1996 O
Jan O
31 O
, O
1996 O

Balance O
Sheet O
Data O
: O

Working O
Capital O
$ O
5,755 O
( O
$ O
881 O
) O

Cash O
and O
Cash O
Equivalents O
2,386 O
93 O

Total O
Assets O
14,196 O
7,138 O

Shareholders O
' O
Equity O
5,951 O
( O
1,461 O
) O

Greek I-MISC
socialists O
give O
PM O
green O
light O
for O
election O
. O

ATHENS I-LOC
1996-08-22 O

The O
Greek I-MISC
socialist O
party O
's O
executive O
bureau O
gave O
Prime O
Minister O
Costas I-PER
Simitis I-PER
its O
backing O
if O
he O
chooses O
to O
call O
snap O
elections O
, O
its O
general O
secretary O
Costas I-PER
Skandalidis I-PER
told O
reporters O
on O
Thursday O
. O

Prime O
Minister O
Costas I-PER
Simitis I-PER
will O
make O
an O
official O
announcement O
after O
a O
cabinet O
meeting O
later O
on O
Thursday O
, O
said O
Skandalidis I-PER
. O

-- O
Dimitris I-PER
Kontogiannis I-PER
, O
Athens I-ORG
Newsroom I-ORG
+301 O
3311812-4 O

PRESS O
DIGEST O
- O
France I-LOC
- O
Le I-ORG
Monde I-ORG
Aug O
22 O
. O

PARIS I-LOC
1996-08-22 O

These O
are O
leading O
stories O
in O
Thursday O
's O
afternoon O
daily O
Le I-ORG
Monde I-ORG
, O
dated O
Aug O
23 O
. O

FRONT O
PAGE O

-- O
Africans I-MISC
seeking O
to O
renew O
or O
obtain O
work O
and O
residence O
rights O
say O
Prime O
Minister O
Alain I-PER
Juppe I-PER
's O
proposals O
are O
insufficient O
as O
hunger O
strike O
enters O
49th O
day O
in O
Paris I-LOC
church O
and O
Wednesday O
rally O
attracts O
8,000 O
sympathisers O
. O

-- O
FLNC I-ORG
Corsican I-MISC
nationalist O
movement O
announces O
end O
of O
truce O
after O
last O
night O
's O
attacks O
. O

BUSINESS O
PAGES O

-- O
Shutdown O
of O
Bally I-ORG
's O
French I-MISC
factories O
points O
up O
shoe O
industry O
crisis O
, O
with O
French I-MISC
manufacturers O
undercut O
by O
low-wage O
country O
competition O
and O
failure O
to O
keep O
abreast O
of O
trends O
. O

-- O
Secretary O
general O
of O
the O
Sud-PTT I-MISC
trade O
union O
at O
France I-ORG
Telecom I-ORG
all O
the O
elements O
are O
in O
place O
for O
social O
unrest O
in O
the O
next O
few O
weeks O
. O

-- O
Paris I-ORG
Newsroom I-ORG
+33 O
1 O
42 O
21 O
53 O
81 O

Well O
repairs O
to O
lift O
Heidrun I-LOC
oil O
output O
- O
Statoil I-ORG
. O

OSLO I-LOC
1996-08-22 O

Three O
plugged O
water O
injection O
wells O
on O
the O
Heidrun I-LOC
oilfield O
off O
mid-Norway I-MISC
will O
be O
reopened O
over O
the O
next O
month O
, O
operator O
Den I-ORG
Norske I-ORG
Stats I-ORG
Oljeselskap I-ORG
AS I-ORG
( O
Statoil I-ORG
) O
said O
on O
Thursday O
. O

The O
plugged O
wells O
have O
accounted O
for O
a O
dip O
of O
30,000 O
barrels O
per O
day O
( O
bpd O
) O
in O
Heidrun I-LOC
output O
to O
roughly O
220,000 O
bpd O
, O
according O
to O
the O
company O
's O
Status I-ORG
Weekly I-ORG
newsletter O
. O

The O
wells O
will O
be O
reperforated O
and O
gravel O
will O
be O
pumped O
into O
the O
reservoir O
through O
one O
of O
the O
wells O
to O
avoid O
plugging O
problems O
in O
the O
future O
, O
it O
said O
. O

-- O
Oslo I-LOC
newsroom O
+47 O
22 O
42 O
50 O
41 O

Finnish I-MISC
April O
trade O
surplus O
3.8 O
billion O
markka O
- O
NCB I-ORG
. O

HELSINKI I-LOC
1996-08-22 O

Finland I-LOC
's O
trade O
surplus O
rose O
to O
3.83 O
billion O
markka O
in O
April O
from O
3.43 O
billion O
in O
March O
, O
the O
National I-ORG
Customs I-ORG
Board I-ORG
( O
NCB I-ORG
) O
said O
in O
a O
statement O
on O
Thursday O
. O

The O
value O
of O
exports O
fell O
one O
percent O
year-on-year O
in O
April O
and O
the O
value O
of O
imports O
fell O
two O
percent O
, O
NCB I-ORG
said O
. O

Trade O
balance O
( O
million O
markka O
) O
: O

April O
' O
96 O
March O
' O
96 O
Jan-April O
' O
96 O
Jan-April O
' O
95 O

Imports O
10,663 O
10,725 O
43,430 O
40,989 O

Exports O
14,494 O
14,153 O
56,126 O
56,261 O

Balance O
+3,831 O
+3,428 O
+12,696 O
+15,272 O

The O
January-April O
1995 O
import O
figure O
was O
revised O
from O
39,584 O
million O
markka O
and O
the O
export O
figure O
from O
55,627 O
million O
markka O
. O

The O
Bank I-ORG
of I-ORG
Finland I-ORG
earlier O
estimated O
the O
April O
trade O
surplus O
at O
3.2 O
billion O
markka O
with O
exports O
projected O
at O
14.5 O
billion O
and O
imports O
at O
11.3 O
billion O
. O

The O
NCB I-ORG
's O
official O
monthly O
trade O
statistics O
are O
lagging O
behind O
due O
to O
changes O
in O
customs O
procedures O
when O
Finland I-LOC
joined O
the O
European I-ORG
Union I-ORG
at O
the O
start O
of O
1995 O
. O
